id,name,slug,type,active,tier,parent_id,description,description_summary,url_path,biomes,created_at
89c04337-a419-444d-9166-b55db912da7a,Angmar veterans,angmar_veterans,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Ex-soldiers of Angmar settled as freemen in fortified villages along the borders; they farm, patrol daily, escort supply trains, and provide additional troops in wartime.","Former soldiers of Angmar settled as freemen in fortified border villages, who farm, patrol daily, escort supply-trains and turn out as troops in war. Toward travellers: hardened soldier-farmers, watchful and disciplined, wary of strangers on the marches.",,,2026-06-17T04:58:58.653Z
8a250d02-e24f-44aa-af47-4bc02564ccdf,Goblin-gate cave fungi,goblin-gate_cave_fungi,plants,all-day,encounter,,"Goblin-gate cave fungi are a collection of pallid mushrooms, molds and lichen-like growths that thrive in the damp, lightless tunnels under the High Pass. They feed on rotting timbers, refuse and the leavings of Goblin feasts.","Pallid mushrooms, molds and lichen-growths thriving in the damp, lightless tunnels under the High Pass, feeding on rotting timber, refuse and Goblin leavings. Toward travellers: mostly harmless, but a sign one is in Goblin-haunted tunnels — and some such growths are best not eaten.",,{cave},2026-06-16T07:06:26.927Z
8ac1c2af-cded-4df8-bf03-d6c612ba03d8,Lair,lair,hazards,all-day,encounter,,"The den of some beast or monster — a cave, burrow, ruin or thicket strewn with bones and leavings. Stumbling on an occupied lair is a peril in itself, and even an empty one may hold a fight or a find.","The den of some beast or monster — a cave, burrow, ruin or thicket strewn with bones and leavings; to stumble on an occupied one is a peril in itself, and even an empty one may hold a fight or a find. Toward travellers: a dangerous place to blunder into, but sometimes shelter or treasure if its tenant is gone.",,,2026-06-10T19:23:21.780Z
8b647932-ab11-483a-8b52-d8dd6d358455,Minas Ithil Courier,minas_ithil_courier,humans,all-day,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,"A rider bearing messages to and from Minas Ithil — once a fair tower of Gondor, later the dread Minas Morgul. In the realm's good days an honest courier of the South Kingdom; in its evil days, a servant of the Nazgûl carrying word no honest man should read.","A rider bearing messages to and from Minas Ithil — an honest courier of Gondor in the realm's good days, but a servant of the Nazgûl carrying foul word once the tower became Minas Morgul. Toward travellers: in good times a lawful messenger; in evil times something to avoid — its errand is dark.",,{roads},2026-06-10T19:23:21.788Z
8c416bde-35cb-4dde-8a51-7a7e8fdf2b1d,People Hunters,people_hunters,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Men who live by the chase, hunting game in forest, hill and fen for meat and hides. Skilled with bow and snare and at home in the wild, they range far from any settlement and read sign that townsfolk would never notice.","Men who live by the chase — hunting game in forest, hill and fen for meat and hides, skilled with bow and snare and at home far from any settlement, reading sign townsfolk would miss. Toward travellers: self-reliant woodsfolk, helpful and knowledgeable, wary but rarely hostile.",,,2026-06-10T19:23:21.799Z
8c4625b3-a0dc-44c5-bec9-cdee3f87d3da,Slaves,slaves,humans,all-day,encounter,811a8823-2b50-4b2c-8a99-8414b6283c06,"Captives and subjugated people from various backgrounds who work the land to support the warrior elite, although the harsh climate forces some warriors to continue agricultural labor.","Captives and subjugated folk of many origins, worked under the lash to support a warrior elite — broken and desperate people. Toward travellers: pitiable more than threatening, but the desperate can turn dangerous, and where they toil their cruel masters are near.",,{roads},2026-06-17T04:58:58.653Z
8c749264-2039-43e5-b6be-6b7e18d3d587,Deer,deer,herbivores,all-day,encounter,,"Wild deer of the forests, woodland edges and grasslands — swift, wary grazers that flee at the first hint of danger. A mainstay of hunters and predators alike, they range almost everywhere green country is found.","Wild deer of forest, woodland edge and grassland — swift, wary grazers that bolt at the first hint of danger. Toward travellers: harmless and shy; a mainstay of hunters and a sign of green, living country.",,,2026-06-10T19:23:21.750Z
8c9a346b-5236-4af7-bb9e-14b4c2f51a87,Rohirrim,rohirrim,humans,all-day,encounter,06d62e06-9fcb-4dda-93c8-9ca72b211f57,"The Rohirrim (S. ""Masters of Horses"") are the Northmen of Rohan and have a complex ancestry. They have considerable amounts of facial hair. Blond, with fair skin and blue eyes. Herders and horse-masters, they spend much of their year living in various semi-permanent camps set out on a circuit of pastures. They return to their permanent homes for the winter. Some garden or farm. Most Rohirrim are also accomplished hunters and fishermen. The Rohirrim hate the Dunlendings and consider the Woses as lesser beings. They also have an age-old hatred of Orcs, Wargs, Easterlings, and Dragons.","The horse-lords of Rohan — tall, fair, blond and bearded Northmen who live much of the year in seasonal pasture-camps, herding, hunting and fishing; proud riders with old hatreds for Dunlendings and orcs. Toward travellers: hospitable to honest, respectful folk, but suspicious of strangers and swift to challenge intruders on their lands.",,{plains},2026-06-16T02:28:26.539Z
8d13e0f3-f79a-4465-b89e-b68f3043f644,Ghouls,ghouls,undead,nocturnal,encounter,,"Ghouls are disgusting animated corpses that have the lengthened teeth and nails considered typical of a one- or two-month old corpse. They are preserved by the conditions around them, either tannin-loaded swampy water or drying winds, and they are animated by some evil power. Stupid and remembering little if any of their past, Ghouls are dominated by thoughts of hunger for energy and defense of their territory. The average Ghoul simply rushes at its victims, tearing with teeth and nails. Their gruesome appearance i n s t i l l s Fear (victims must make a successful RR or flee), while their filthy and rotting bodies create wounds that often (01-30) become infected. the Undead. They are the single most powerful beings of this nature ever to walk Middle-earth. All nine of these Wraithkings are described in detail in ICE's Lords of Middle-earth, Volume II.","Disgusting animated corpses with lengthened teeth and nails, preserved by swamp-water or dry air and driven by hunger and territory; stupid and memoryless, they rush and tear with teeth and claws, and their look instils fear. Toward travellers: a mindless, terrifying attacker of graveyards and waste places after dark.",,"{marsh,water}",2026-06-15T22:25:44.988Z
8d295c86-ae3c-4fdf-8014-86e909f23769,Cattle Herds,cattle_herds,resources,day,encounter,,"Herds of cattle pastured on meadow and river-plain, raised for beef, hides, milk and draught. Driven to market along the droving roads, they are a mainstay of local wealth and an easy prize for rustlers.","Herds of cattle on meadow and river-plain, raised for beef, hides, milk and labour and driven to market along droving roads. Toward travellers: a mark of local wealth and well-kept land, watched against rustlers.",,,2026-06-20T08:14:26.499Z
8f17a466-bb5a-4570-b4e7-3f5c2ce2fa5e,Lebethron,lebethron,trees,all-day,encounter,,"Lebethron is a dark, fine-grained hardwood of Gondor, valued for its strength and smooth finish. It is used for walking-sticks, spear-shafts, carved fittings and select ship and house timbers.","A dark, fine-grained hardwood of Gondor valued for strength and smooth finish, used for walking-sticks, spear-shafts, carved fittings and choice timbers. Toward travellers: harmless; a prized wood marking Gondorian woodland.",,"{forest,hills}",2026-06-16T07:06:26.860Z
8fb2d1a5-c6fd-4a6d-85d9-c32dbe6de7f5,Gondor Garrison Patrol,gondor_garrison_patrol,humans,all-day,encounter,f38ca7a3-f993-4f34-96ad-b28231f6a233,"Soldiers of a Gondorian garrison out on their rounds — keeping the walls, roads and watch-posts of a town or fortress, checking travellers and watching the borders. Disciplined men of the South Kingdom, courteous to the lawful and hard on the suspect.","Soldiers of a Gondorian garrison on their rounds — keeping the walls, roads and watch-posts, checking travellers and watching the borders; disciplined men of the South Kingdom. Toward travellers: courteous to the lawful and hard on the suspect; they will stop and question strangers.",,{roads},2026-06-10T19:23:21.770Z
8fba8ca0-d14d-42d5-9f69-1e8cd1c60d89,Foxes,foxes,carnivores,all-day,encounter,,"Wild foxes of wood, hill and field — sharp-witted solitary hunters of rabbits, fowl, mice and carrion. Bold around farms and middens, they slip away at the first sign of danger and are more often known by their tracks and raided hen-roosts than by sight.","Sharp-witted solitary wild foxes of wood, hill and field, hunting rabbits, fowl and mice and scavenging. Bold around farms but quick to vanish. Toward travellers: no threat — more often known by their tracks and raided hen-roosts than by sight.",,"{water,forest,hills,plains,roads}",2026-06-20T08:14:26.499Z
906015a3-1f45-4e7e-b2c3-388c1cb10891,Eraguk,eraguk,humans,all-day,encounter,3ef3eb9f-d0d0-41a0-af90-b4387492b1f4,"Fierce steppe nomads of mixed Haruze and Nórniag lineage, the Eraguk roamed the Aegardh since ancient times as the original inhabitants; after centuries of Gondorian pressure, most were driven east or assimilated, surviving in small, often bandit-style groups by T.A. 1640.[file:73]","Fierce steppe nomads of mixed southern blood, the old inhabitants of the Aegardh, now mostly driven east or scattered into small bandit-like groups by Gondorian pressure. Toward travellers: a displaced, hard-pressed nomad folk, some reduced to raiding to survive.",,,2026-06-17T04:58:58.653Z
